mProjectPP 1 1024 52 2467 2415 1024
mProjectPP 9 1024 25 2481 2456 1024
mProjectPP 6 1024 152 2546 2394 1024
mProjectPP 5 1024 111 2554 2443 1024
mProjectPP 8 1024 144 2659 2515 1024
mProjectPP 3 1024 0 2716 2716 1024
mProjectPP 4 1024 171 2947 2776 1024
mProjectPP 10 1024 212 3334 3122 1024
mProjectPP 7 1024 304 3586 3282 1024
mDiffFit 21 1024 2774 4212 1438 1024
mDiffFit 24 1024 2762 4425 1663 1024
mProjectPP 2 1024 358 4608 4250 1024
mDiffFit 19 1024 3290 5095 1805 1024
mDiffFit 26 1024 3729 5157 1428 1024
mDiffFit 12 1024 2889 5272 2383 1024
mDiffFit 17 1024 2875 5646 2771 1024
mDiffFit 13 1024 2806 5690 2884 1024
mDiffFit 18 1024 2891 5710 2819 1024
mDiffFit 27 1024 3498 6043 2545 1024
mDiffFit 14 1024 4887 6166 1279 1024
mDiffFit 11 1024 4937 6506 1569 1024
mDiffFit 15 1024 4891 6841 1950 1024
mDiffFit 23 1024 5318 7346 2028 1024
mDiffFit 22 1024 5341 7562 2221 1024
mDiffFit 25 1024 4951 7843 2892 1024
mDiffFit 20 1024 4784 8523 3739 1024
mDiffFit 16 1024 4863 8856 3993 1024
mConcatFit 28 1024 9005 9552 547 1024
mBgModel 29 1024 9673 12594 2921 1024
mBackground 39 1024 12819 14247 1428 1024
mBackground 38 1024 12836 14257 1421 1024
mBackground 32 1024 12835 14312 1477 1024
mBackground 34 1024 12849 14323 1474 1024
mBackground 35 1024 12828 14342 1514 1024
mBackground 33 1024 12815 14354 1539 1024
mBackground 31 1024 12853 14409 1556 1024
mBackground 36 1024 12756 14972 2216 1024
mBackground 30 1024 13750 15113 1363 1024
mBackground 37 1024 12792 15424 2632 1024
mImgtbl 40 1024 15648 17451 1803 1024
mAdd 41 1024 17689 21928 4239 1024
mShrink 42 1024 22243 23787 1544 1024
mJPEG 43 1024 23970 25803 1833 1024
mProjectPP 1 1024 0 2211 2211 1024
mProjectPP 10 1024 78 2232 2154 1024
mProjectPP 7 1024 63 2399 2336 1024
mProjectPP 3 1024 62 2413 2351 1024
mProjectPP 8 1024 56 2509 2453 1024
mProjectPP 9 1024 81 2594 2513 1024
mProjectPP 4 1024 86 2739 2653 1024
mProjectPP 5 1024 78 3012 2934 1024
mProjectPP 6 1024 64 3067 3003 1024
mProjectPP 2 1024 74 3289 3215 1024
mDiffFit 27 1024 2723 3906 1183 1024
mDiffFit 26 1024 2563 4069 1506 1024
mDiffFit 22 1024 3395 4934 1539 1024
mDiffFit 20 1024 2877 5058 2181 1024
mDiffFit 19 1024 3374 5125 1751 1024
mDiffFit 21 1024 3387 5171 1784 1024
mDiffFit 15 1024 3432 5185 1753 1024
mDiffFit 24 1024 3404 5191 1787 1024
mDiffFit 14 1024 3473 5246 1773 1024
mDiffFit 11 1024 3493 5256 1763 1024
mDiffFit 13 1024 3381 5443 2062 1024
mDiffFit 16 1024 2880 5759 2879 1024
mDiffFit 23 1024 3456 5930 2474 1024
mDiffFit 17 1024 3435 6628 3193 1024
mDiffFit 18 1024 2634 7020 4386 1024
mDiffFit 25 1024 2778 7441 4663 1024
mDiffFit 12 1024 2572 7538 4966 1024
mConcatFit 28 1024 7707 8253 546 1024
mBgModel 29 1024 8398 11370 2972 1024
