mProjectPP 6 2048 112 2051 1939 2048
mProjectPP 10 2048 139 2084 1945 2048
mProjectPP 2 2048 139 2121 1982 2048
mProjectPP 7 2048 193 2226 2033 2048
mProjectPP 4 2048 92 2247 2155 2048
mProjectPP 5 2048 0 2312 2312 2048
mProjectPP 3 2048 213 2372 2159 2048
mProjectPP 9 2048 483 2552 2069 2048
mProjectPP 1 2048 192 2617 2425 2048
mProjectPP 8 2048 973 2814 1841 2048
mDiffFit 19 2048 2461 3660 1199 2048
mDiffFit 22 2048 2448 3858 1410 2048
mDiffFit 26 2048 2429 3951 1522 2048
mDiffFit 21 2048 2452 3988 1536 2048
mDiffFit 15 2048 2978 4160 1182 2048
mDiffFit 14 2048 2510 4310 1800 2048
mDiffFit 23 2048 2393 4330 1937 2048
mDiffFit 20 2048 2392 4589 2197 2048
mDiffFit 16 2048 3603 5238 1635 2048
mDiffFit 12 2048 3816 5267 1451 2048
mDiffFit 13 2048 3992 5421 1429 2048
mDiffFit 27 2048 3894 5508 1614 2048
mDiffFit 25 2048 2693 5910 3217 2048
mDiffFit 11 2048 3944 5935 1991 2048
mDiffFit 18 2048 4557 6006 1449 2048
mDiffFit 24 2048 2694 7911 5217 2048
mDiffFit 17 2048 4883 8177 3294 2048
mConcatFit 28 2048 8398 8845 447 2048
mBgModel 29 2048 8993 11101 2108 2048
mBackground 39 2048 11414 12757 1343 2048
mBackground 30 2048 11315 12773 1458 2048
mBackground 36 2048 11391 12778 1387 2048
mBackground 33 2048 11366 12778 1412 2048
mBackground 31 2048 11367 12900 1533 2048
mBackground 35 2048 11368 12901 1533 2048
mBackground 32 2048 11333 13538 2205 2048
mBackground 38 2048 11388 13538 2150 2048
mBackground 34 2048 11373 13845 2472 2048
mBackground 37 2048 11328 14838 3510 2048
mImgtbl 40 2048 15088 16639 1551 2048
mAdd 41 2048 16914 19773 2859 2048
mShrink 42 2048 20125 21714 1589 2048
mJPEG 43 2048 21906 23147 1241 2048
mProjectPP 2 2048 35 1762 1727 2048
mProjectPP 8 2048 82 1847 1765 2048
mProjectPP 1 2048 0 1889 1889 2048
mProjectPP 4 2048 51 1928 1877 2048
mProjectPP 9 2048 92 1958 1866 2048
mProjectPP 7 2048 109 1993 1884 2048
mProjectPP 10 2048 114 2162 2048 2048
mProjectPP 5 2048 93 2195 2102 2048
mProjectPP 3 2048 80 2432 2352 2048
mProjectPP 6 2048 56 2711 2655 2048
mDiffFit 15 2048 2144 3366 1222 2048
mDiffFit 20 2048 2125 3400 1275 2048
mDiffFit 25 2048 2163 3511 1348 2048
mDiffFit 19 2048 2351 3998 1647 2048
mDiffFit 23 2048 2915 4091 1176 2048
mDiffFit 14 2048 2695 4123 1428 2048
mDiffFit 24 2048 2846 4158 1312 2048
mDiffFit 22 2048 2418 4160 1742 2048
mDiffFit 18 2048 2730 4198 1468 2048
mDiffFit 26 2048 2346 4261 1915 2048
mDiffFit 21 2048 2878 4881 2003 2048
mDiffFit 12 2048 2728 5193 2465 2048
mDiffFit 16 2048 2665 5205 2540 2048
mDiffFit 11 2048 2114 5426 3312 2048
mDiffFit 17 2048 2706 5544 2838 2048
mDiffFit 13 2048 2347 5596 3249 2048
